,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
232,электрод_NOUN иметь_PRTF деталь_NOUN мочь_VERB отклоняться_INFN ося_NOUN результат_NOUN столб_NOUN разряд_NOUN бомбардировать_INFN стеклянный_ADJF стенка_NOUN,0,0.0,0.0,0.0,0.0,0.08873984,0.06060357,0.0,0.012642543,0.0,0.08408063,0.0,0.0,0.0,0.0,0.0,0.0,0.0072555225,0.0,0.0,0.31249884,0.0,0.0,0.42734486,0.0,0.0,0.0,0.0,0.006834164,0.0,0.0
233,рассчитывать_VERB никто_NPRO вздумать_VERB бомбардировать_INFN ничтожный_ADJF деревушка_NOUN мшатка_NOUN маленький_ADJF дом_NOUN случай_NOUN высадка_NOUN неприятель_NOUN возможность_NOUN уйти_INFN сторона_NOUN гора_NOUN,0,0.0,0.0,0.0,0.0,0.049081624,0.083010055,0.27553573,0.03166602,0.0,0.0,2.557018e-05,0.0,0.0,0.0005924715,0.0,0.313551,0.0025459682,0.10143335,0.0,0.019762527,0.0,0.0,0.0026764644,0.0,0.0,0.0,0.11684659,0.0,0.0,0.0032727271
234,второе_NOUN тайм_NOUN рассчитывать_INFN обоюдоострый_ADJF игра_NOUN приходиться_VERB хозяин_NOUN счёт_NOUN вполне_ADVB устраивать_VERB стоить_VERB ожидать_INFN игра_NOUN удержание_NOUN староосколец_NOUN желать_VERB останавливаться_INFN достигнутый_ADJF продолжать_VERB бомбардировать_INFN владение_NOUN русич_NOUN продолжать_VERB+бомбардировать_INFN продолжать_VERB+бомбардировать_INFN продолжать_VERB+бомбардировать_INFN,0,0.0,0.027138578,0.0007228266,0.0,0.0,0.031701695,0.018524611,0.0,0.0011087152,0.0035459627,0.0,0.22915436,0.052600343,0.0027197555,0.0,1.5631354e-05,0.00029760302,0.0,0.0,0.00015712497,0.0,0.0,0.2689456,0.0,0.00885412,0.004971153,0.3495419,0.0,0.0,0.0
235,управление_NOUN пространственный_ADJF распределение_NOUN бомбардировать_INFN частица_NOUN разряд_NOUN важный_ADJS напыление_NOUN плёнка_NOUN весьма_ADVB однородный_ADJF структура_NOUN бомбардировать_INFN+частица_NOUN бомбардировать_INFN+частица_NOUN бомбардировать_INFN+частица_NOUN,0,0.0,0.0,0.0,0.0,0.079411976,0.0,0.0,0.0,0.0,0.056519613,0.0,0.0,0.06529826,0.0,0.0,0.0,0.0,0.0,0.0,0.79862535,0.0,0.0,0.0001447282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,провести_PRTF последний_ADJF время_NOUN исследование_NOUN показать_VERB возможность_NOUN изменение_NOUN средний_ADJF энергия_NOUN ионов_NOUN бомбардировать_INFN вынести_PRTF предел_NOUN разряд_NOUN поверхность_NOUN интервал_NOUN 10_NUMR 150_NUMR малое_NOUN изменение_NOUN параметр_NOUN последний_ADJF+время_NOUN последний_ADJF+время_NOUN последний_ADJF+время_NOUN,0,0.0024337315,0.0,0.0,0.0,0.19618127,0.0016009858,0.0,0.0,0.0,0.064970754,0.0,0.0,0.0,0.03966568,0.0,0.0,4.0839146e-05,0.0,0.0,0.53750336,0.0025708834,0.0,0.101024404,0.0,0.054008134,0.0,0.0,0.0,0.0,0.0
237,образец_NOUN бомбардировать_INFN ядерный_ADJF частица_NOUN термический_ADJF нейтрон_NOUN течение_NOUN 24_NUMR часы_NOUN,0,0.0,0.0,0.0,0.0,0.14976268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013017633,0.00012647749,0.0,0.0053665163,0.6272368,0.033313744,0.0,0.109772876,0.0,0.07311915,0.0,0.0,0.0,0.0,0.0
238,кто-то_NPRO бомбардировать_INFN снаряд_NOUN жёваный_ADJF бумага_NOUN забавляться_VERB тайлера_NOUN друг_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.0,3.2677362e-05,0.0,0.0,0.0,0.012251574,0.17720632,0.0,0.0,0.0,0.08447612,0.0,0.0,0.0,0.0008377157,0.0,0.0,0.25342235,0.0,0.0,0.0,0.28730953,0.0,0.0,0.18446364
239,утро_NOUN противник_NOUN вести_VERB артиллерийский_ADJF подготовка_NOUN бомбардировать_INFN остров_NOUN ещё_PRCL проверить_PRTF данные_NOUN половина_NOUN день_NOUN овладеть_VERB гора_NOUN,0,0.0,0.0,0.006643554,0.0,0.009820186,0.12106068,0.0014116648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69894695,0.0,0.0,0.009361002,0.0,0.0,0.0,0.09399178,0.0,0.0587642,0.0,0.0,0.0,0.0,0.0
240,камень_NOUN весь_ADJF форма_NOUN калибровый_ADJS срываться_GRND северный_ADJF гребень_NOUN пролететь_GRND несколько_ADVB соты_NOUN метр_NOUN бомбардировать_INFN ледовый_ADJF склон_NOUN,0,0.102577955,0.0,0.0,0.0,0.000658342,0.57687587,0.0,0.0,0.10052779,0.009209217,0.0,0.0,0.0,0.0,0.0,0.13122447,0.078926265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,затем_ADVB дождь_NOUN невидимый_ADJF снарядиков_NOUN бомбардировать_INFN водород_NOUN расчёт_NOUN какаять_PRTS часть_NOUN нейтрон_NOUN столкнуться_VERB слиться_VERB протон_NOUN образовать_GRND желанный_ADJF дейтерий_NOUN,0,0.00245928,0.0,0.14181378,0.0007406256,0.0,0.29599658,0.006545792,0.0,0.0,0.0,0.0002642245,0.0,0.0,0.0,0.0,0.0074014086,0.0,0.0,0.0,0.5440305,0.0,0.0,0.0,0.0,0.0,0.0,0.00044317104,0.0,0.0,0.0003046904
242,брюс_NOUN перейти_VERB вокс_NOUN осадить_VERB город_NOUN послать_VERB комендант_NOUN предложение_NOUN сдача_NOUN начать_VERB город_NOUN бомбардировать_INFN,0,0.17205355,0.0,0.13522676,0.0,0.0,0.0,0.0,0.0,0.0,0.016641498,0.0,0.0,0.0,0.03849363,0.0,0.52441657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11316789
243,уничтожить_INFN образоваться_PRTF опасный_ADJF конденсат_NOUN страпелька_NOUN магнитный_ADJF дыра_NOUN нужно_PRED бомбардировать_INFN частица_NOUN энергия_NOUN порядок_NOUN бомбардировать_INFN+частица_NOUN бомбардировать_INFN+частица_NOUN бомбардировать_INFN+частица_NOUN,0,0.0,0.0,0.0,0.0,0.05961492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001406202,0.0,0.0,0.0,0.78932494,0.0,0.0,0.15091953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,немедленный_ADJF требование_NOUN девеять_GRND сдать_VERB кавита_NOUN исполнить_VERB относительно_PREP манила_NOUN несмотря_PREP угроза_NOUN бомбардировать_INFN город_NOUN бомбардировать_INFN+город_NOUN бомбардировать_INFN+город_NOUN бомбардировать_INFN+город_NOUN,0,0.28532445,0.0,0.0,0.0,0.05252673,0.00034522457,0.15904985,0.0,0.0,0.0,0.0005850782,0.0,0.0,0.29624835,0.0,0.058626197,0.0,0.0,0.0,0.00016581244,0.0,0.0,0.0033017618,0.0,0.0,0.0,0.0,0.0,0.019213112,0.12461346
245,сегодня_ADVB итальянский_ADJF самолёт_NOUN вторично_ADVB бомбардировать_INFN джиджига_NOUN,0,0.0,0.021842387,0.4867159,0.0,0.0,0.0,0.0,0.0,0.1211682,0.0,0.0,0.0,0.0,0.0,0.0,0.0018650285,0.0,0.0,0.0,0.0,0.0,0.0,0.13177513,0.0,0.0,0.23663327,0.0,0.0,0.0,0.0
246,остаться_PRTF перерыв_NOUN время_NOUN подопечный_ADJF ржига_NOUN продолжить_VERB бомбардировать_INFN зона_NOUN гость_NOUN огорчить_INFN ещё_PRCL смочь_VERB,0,0.0,0.0,0.36221117,0.0,0.00072474795,0.06729402,0.036819603,0.0017413144,0.0,0.036178127,0.0037126683,0.43381637,0.0,0.0007404485,0.0,0.028829606,0.0,0.0,0.0,0.0,0.0,0.0,0.008317079,0.0,0.0,0.0,0.019614762,0.0,0.0,0.0
247,бомбардировать_INFN форт_NOUN чистый_ADJF безумие_NOUN подобный_ADJF попытка_NOUN мочь_VERB увенчаться_INFN успех_NOUN легко_ADVB повлечь_VERB гибель_NOUN флот_NOUN окончательный_ADJF крах_NOUN весь_ADJF экспедиция_NOUN береговой_ADJF брат_NOUN,0,0.0,0.0,0.0023272522,0.0,0.013821604,0.0,0.039117467,0.0,0.0,0.0,0.0,0.0,0.0,0.087854974,0.0,0.39038464,0.0003799928,0.0,0.0,0.13041039,0.0,0.0,0.08716082,0.0,0.0,0.0,0.24854285,0.0,0.0,0.0
248,военный_ADJF необходимость_NOUN требовать_GRND немедленный_ADJF действие_NOUN допускать_VERB предоставление_NOUN срок_NOUN считаться_VERB воспрещение_NOUN бомбардировать_INFN незащищенный_ADJF город_NOUN продолжать_VERB действовать_INFN случай_NOUN указанный_ADJF часть_NOUN настоящий_ADJF статья_NOUN начальник_NOUN обязать_PRTS принять_INFN весь_ADJF необходимый_ADJF мера_NOUN город_NOUN испытать_VERB бомбардировка_NOUN возможно_CONJ маленький_COMP потеря_NOUN,0,0.060047787,0.0,0.0023245653,0.0,0.19259961,6.00675e-05,0.043449525,0.0,0.021137265,0.0,0.0,0.0,0.0,0.441675,0.0,0.19178446,0.0034781317,0.0,0.0,0.031562377,0.0,0.0,0.011743984,0.0,0.0,0.0,0.00013714183,0.0,0.0,0.0
249,метеорит_NOUN диаметр_NOUN 10_NUMR ти_NOUN метр_NOUN бомбардировать_INFN земля_NOUN практически_ADVB ежегодно_ADVB действие_NOUN плотный_ADJF слой_NOUN атмосфера_NOUN практически_ADVB сгорать_VERB ещё_PRCL столкновение_NOUN поверхность_NOUN,0,0.00918197,0.0,0.0,0.0,0.0,0.32759786,0.0058811638,0.0010075984,0.0,0.0,0.1003139,0.0,0.0,0.0,0.0,0.00020715449,0.0,0.0,0.0,0.5170388,0.0,0.0,0.038178913,0.0,0.0,0.0,0.00059262867,0.0,0.0,0.0
250,10_NUMR день_NOUN происходить_VERB сосредоточение_NOUN германский_ADJF войско_NOUN германский_ADJF авиация_NOUN район_NOUN прилегать_PRTF граница_NOUN ссср_NOUN 23_NUMR июнь_NOUN 6_NUMR германский_ADJF самолёт_NOUN вылететь_PRTF финский_ADJF территория_NOUN пытаться_VERB бомбардировать_INFN район_NOUN кронштадт_NOUN германский_ADJF+войско_NOUN германский_ADJF+войско_NOUN германский_ADJF+войско_NOUN,0,0.0,0.0,0.0,0.00032200193,0.0,0.01314268,0.0023147392,0.00024070467,0.1528706,0.057032082,0.0,0.0,0.0,4.8335936e-05,0.0,0.585706,0.00058772956,0.0,0.0,0.0,0.00017018759,0.0,0.0004037519,0.0017917383,0.0,0.0,0.024289194,0.16108017,0.0,0.0
251,самолёт_NOUN сбить_PRTS взять_PRTS плена_NOUN четыре_NUMR немецкий_ADJF офицер_NOUN 24_NUMR июнь_NOUN 4_NUMR немецкий_ADJF самолёт_NOUN пытаться_VERB бомбардировать_INFN район_NOUN кандалакша_NOUN район_NOUN кулоярвать_VERB пытаться_VERB перейти_INFN граница_NOUN некоторый_ADJF часть_NOUN германский_ADJF войско_NOUN германский_ADJF+войско_NOUN германский_ADJF+войско_NOUN германский_ADJF+войско_NOUN,0,2.5460822e-05,0.0,0.0005242862,5.7264144e-05,0.0,0.0,0.0,0.0,0.21164861,0.0,0.0,0.0,0.00095602503,0.0,0.0,0.6456567,0.0,0.0,0.0,0.0,0.0,0.0,0.0183774,0.0055912337,0.0,0.0,0.033793673,0.08336931,0.0,0.0
252,приштина_NOUN трястись_VERB дымиться_VERB бомбардировать_INFN сербский_ADJF кладбище_NOUN,0,0.0,0.0013038865,0.0,0.0,0.0,0.0,0.0,0.16799179,0.0016887469,0.49897298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010580388,0.0,0.0,0.0,0.31946224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,авиация_NOUN противник_NOUN осмелиться_VERB сделать_INFN попытка_NOUN бомбардировать_INFN город_NOUN киев_NOUN севастополь_NOUN житомир_NOUN др_NOUN бомбардировать_INFN+город_NOUN бомбардировать_INFN+город_NOUN бомбардировать_INFN+город_NOUN,0,0.042117678,0.0,0.0,0.0,0.0,0.0,0.2646573,0.00022365658,0.07221596,0.0,0.0,0.0,0.0,0.0,0.0,0.43790475,0.0,0.005953122,0.0,0.0,0.0,0.17495912,0.0019684716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,подключить_GRND группа_NOUN учёный_ADJF глава_NOUN вестнит_NOUN начать_VERB помещать_INFN живой_NOUN насекомое_NOUN синхротрон_NOUN бомбардировать_INFN высокий_ADJF доза_NOUN радиация_NOUN получить_INFN захватывать_PRTF качество_NOUN изображение_NOUN работа_NOUN внутренний_ADJF орган_NOUN,0,0.0,0.0,0.0022902417,0.0,0.0,0.0,0.05359753,0.0,0.0,0.0,0.00016063087,0.0,0.05404705,0.031977206,0.0,0.0,0.18781894,0.0,0.0,0.5248868,0.0,0.0,0.09878714,0.0,0.0,0.0,0.000905688,0.0,0.045528848,0.0
255,подойти_GRND батум_NOUN заметить_VERB какой-то_ADJF судно_NOUN находиться_PRTF сзади_ADVB бомбардировать_INFN город_NOUN бомбардировать_INFN+город_NOUN бомбардировать_INFN+город_NOUN бомбардировать_INFN+город_NOUN,0,0.38833007,0.0,0.0,0.0,0.0,0.0,0.15347579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666065,0.0,0.0,0.0,0.0,0.0,0.0,0.20711142,0.0,0.0,0.0,0.034421973,0.0,0.0,0.0
256,день_NOUN 3_NUMR июнь_NOUN пройти_VERB спокойно_ADVB ночь_NOUN 3_NUMR го_NOUN 4_NUMR е_NOUN революционер_NOUN бомбардировать_INFN вокзал_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40134057,0.00022487901,0.0,0.3728479,0.041015394,0.0,0.0,0.0,0.0,0.014537399,0.0,0.00025347833,0.0,0.0,0.06519112,0.0,0.0,0.0,0.0,0.0,0.002727292,0.101861894,0.0,0.0
257,вызывать_VERB поток_NOUN элементарный_ADJF частица_NOUN протон_NOUN электрон_NOUN бомбардировать_INFN газовый_ADJF оболочка_NOUN планета_NOUN,0,0.0,0.0,0.0,0.0,0.005507816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,определённый_ADJF интерес_NOUN представлять_VERB импульсный_ADJF полупроводниковый_ADJF лазер_NOUN накачка_NOUN электронный_ADJF луч_NOUN плэн_NOUN 4_NUMR бомбардировать_INFN мишень_NOUN полупроводниковый_ADJF материал_NOUN,0,0.0,0.0,0.0,0.0,0.5580845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44191548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,во-первых_CONJ верх_NOUN лоджия_NOUN прийтись_VERB накрывать_INFN больший_ADJF металлический_ADJF козырёк_NOUN бомбардировать_INFN капля_NOUN дождь_NOUN град_NOUN,0,0.0,0.072729506,0.0,0.0,0.0,0.11297123,0.006082907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020184245,0.5702515,0.0,0.0,0.09543615,0.0,0.0,0.08832013,0.0,0.0,0.0,0.034024235,0.0,0.0,0.0
260,действительный_ADJF россия_NOUN бить_VERB донский_ADJF казак_NOUN сотня_NOUN тысяча_NOUN винтовка_NOUN сечь_VERB 2_NUMR тысяча_NOUN пулемёт_NOUN бомбардировать_INFN 450_NUMR орудие_NOUN,0,0.080494896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013391492,0.029497126,0.0,0.0,0.56434727,0.0,0.074075066,0.028733732,0.0,0.0,0.00070205383,0.11698651,0.0,0.0,0.10382414,0.0,0.0,0.0,0.0
261,целовать_VERB неделя_NOUN русский_ADJF бомбардировать_INFN сурхаева_NOUN башня_NOUN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26031968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14600118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660822,0.0,0.32759693,0.0
262,космический_ADJF луч_NOUN также_CONJ бомбардировать_INFN плотный_ADJF звезда_NOUN белые_NOUN карлик_NOUN нейтронный_ADJF звезда_NOUN однако_CONJ небесный_ADJF тело_NOUN выдерживать_VERB несмотря_PREP любой_ADJF столкновение_NOUN чёрный_ADJF дыра_NOUN уничтожить_VERB объект_NOUN намного_ADVB быстрый_COMP земля_NOUN отмечать_VERB эллис_NOUN,0,0.0,0.0,0.005025884,0.0,0.012820334,0.29554325,0.08384264,0.0,0.054649804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00997705,0.0,0.0004738463,0.47814798,0.0,0.0,0.0044513084,0.0,0.0,0.0,0.0015324261,0.0,0.0,0.053535454
263,получить_INFN каон_NOUN экспериментатор_NOUN бомбардировать_INFN бериллиевый_ADJF мишень_NOUN протон_NOUN разогнать_PRTF высокий_ADJF энергия_NOUN брукхейвенский_ADJF синхротрон_NOUN сильный_ADJF фокусировка_NOUN ускоритель_NOUN способный_ADJF разгонять_INFN частица_NOUN энергия_NOUN несколько_ADVB миллиард_NOUN электрон-вольт_NOUN,0,0.0033857033,0.0,0.066642344,0.0,0.0,0.0,0.0,0.0,0.054471657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12364495,0.0,0.0,0.70014983,0.0,0.05104312,0.00066233054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
