,sents,targets,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
1985,отрубить_INFN временно_ADVB отключить_VERB услуга_NOUN идти_VERB тестовый_ADJF режим_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004608025,0.0,0.0,0.0,0.00024143695,0.0,0.0,0.37515694,0.0,0.0,0.0,0.22822943,0.0004306516,0.0,0.0,0.0,0.01813159,0.0,0.0,0.0,0.0,0.0,0.00034292298,0.37700632,0.0
1986,среди_PREP дворянин_NOUN кома_NOUN тягость_NOUN собственный_ADJF праздность_NOUN эпоха_NOUN надёжно_ADVB отрубить_INFN совесть_NOUN весь_ADJF пробраться_VERB наверх_ADVB либо_CONJ родиться_VERB,1,0.0,0.0,0.022575695,0.0,0.00022433975,0.0,0.0005945665,0.0,0.034626726,0.0,0.0,0.0,0.0,0.14630431,0.0,0.0032268306,0.14036138,0.0005993986,0.0,0.013295859,0.0,0.0,0.2018835,0.0,0.0,0.08812784,0.32840747,0.0,0.0,0.0,0.0,0.0,0.019138696,0.0,0.0,0.0,0.0,0.00021054511,0.0004227947,0.0
1987,детство_NOUN очень_ADVB любить_VERB манный_ADJF каша_NOUN закончиться_VERB садик_NOUN отрубить_INFN мама_NOUN готовить_VERB сей_ADJF пора_NOUN терпеть_INFN мочь_VERB вязкий_ADJF субстанция_NOUN очень_ADVB+любить_VERB сей_ADJF+пора_NOUN очень_ADVB+любить_VERB сей_ADJF+пора_NOUN очень_ADVB+любить_VERB сей_ADJF+пора_NOUN,1,0.0,0.0,0.0001954993,0.0,0.0,0.0,0.0,0.003349474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17261294,0.0,0.0,0.0002773389,0.0,0.0,0.0,0.0,0.0,0.0,0.73151284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09205183
1988,местный_ADJF власть_NOUN щербак_NOUN сразу_ADVB сказать_VERB отрубить_INFN условие_NOUN кризис_NOUN огромный_ADJF просьба_NOUN работать_INFN мешать_VERB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010300953,0.0,0.0,0.0,0.0,0.0,0.23109013,0.0,0.0,0.01631164,0.0,0.0,0.0,0.25538123,0.0,0.00688234,0.0010449023,0.0,0.023080539,0.0,0.0,0.0,0.083261386,0.003177642,0.3786726,6.752477e-05,0.0
1989,сваливать_VERB замахать_VERB рука_NOUN бабушка_NOUN рыбка_NOUN собирать_VERB собирать_VERB пять_NUMR минута_NOUN сварить_VERB жрать_INFN хотеть_VERB отрубить_INFN колег_NOUN лопать_VERB пять_NUMR+минута_NOUN пять_NUMR+минута_NOUN пять_NUMR+минута_NOUN,1,0.0,0.0,0.0,0.0,0.08388293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013651985,0.0,0.0,0.25268972,0.0,0.0,0.0,0.6497754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,писать_VERB инуть_VERB отрубить_INFN ждать_VERB совет_NOUN завтра_ADVB решать_INFN инуть_VERB+отрубить_INFN инуть_VERB+отрубить_INFN инуть_VERB+отрубить_INFN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8010735e-06,0.0,0.0,0.0,0.0,0.0,0.21547437,0.0,0.030388068,0.0,0.0,0.0,0.0,0.5215312,0.0,0.1526072,0.0,0.0,0.0,0.0,0.0,0.0051346947,0.001265867,0.009816791,0.0,0.0637779,0.0
1991,поговорить_VERB франция_NOUN двести_NUMR доллар_NOUN межгород_NOUN вообще_ADVB отрубить_INFN,1,0.0,0.0,0.13747631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022270111,0.0,0.0,0.0,0.0,0.0,0.0,0.15764269,0.053830236,5.951117e-05,0.0,0.16142848,0.0,0.46729264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,выгнать_VERB из-за_PREP компьютер_NOUN отрубить_INFN турбо_ADVB режим_NOUN почистить_VERB кэш_NOUN кук_NOUN,1,0.0,0.0,0.0,0.0,0.009513032,0.0,0.08551463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063657034,0.0,0.0,0.21621369,0.0,0.0,0.0,0.17318322,0.0,0.0,0.15971021,0.0,0.0,0.00033282157,0.0,0.0,0.0,0.0,0.0,0.34916675,0.0
1993,ранний_COMP расчёт_NOUN чисто_ADVB арифметический_ADJF 10_NUMR ссылка_NOUN 1_NUMR 100_NUMR ссылка_NOUN 2_NUMR 1000_NUMR ссылка_NOUN 3_NUMR полный_ADJF таблица_NOUN найти_VERB поиск_NOUN фильтр_NOUN отрубить_INFN расчёт_NOUN внутренний_ADJF страница_NOUN собственный_ADJF сайт_NOUN продолжать_VERB рихтовать_INFN алгоритм_NOUN расчёт_NOUN,1,0.0055937176,0.0,0.08547067,0.0,0.012960542,0.0,0.0,0.0,0.00017475373,0.02010832,0.0,9.299625e-05,0.0,0.0,0.000133201,0.0,0.0,0.0,0.0,0.0018374916,0.010061777,0.0,0.0025019932,0.16146448,0.00010873571,0.0,0.107911184,0.0,0.0010367922,0.0,0.0,0.0025136878,0.0,0.0,0.0,0.0,0.0,0.0,0.42135286,0.16667676
1994,корма_NOUN проклятый_ADJF гордыня_NOUN хороший_COMP типичный_ADJF женский_ADJF потребность_NOUN любовь_NOUN ласка_NOUN обожание_NOUN внимание_NOUN давно_ADVB весь_ADJF отрубить_INFN,1,0.0,0.0,0.005332241,0.0,0.0,0.20758453,0.0,0.0,0.0,0.0,0.044578165,0.0,8.2478036e-05,0.0,0.0,0.0,0.0002601146,0.0,0.0,0.4220783,0.0,0.0,0.0,0.0,0.0,0.0,0.26979163,0.0,0.0,0.0,0.0,0.0050069154,0.0,0.0,0.0,0.0,0.0,0.0,0.04528568,0.0
1995,горячий_ADJF вода_NOUN отрубить_INFN сразу_ADVB горячий_ADJF+вода_NOUN горячий_ADJF+вода_NOUN горячий_ADJF+вода_NOUN,1,0.0,0.0,0.0,0.0,0.10852271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40442985,0.0,0.0,0.0,0.0,0.0,0.0,0.17094824,0.0,0.0,0.0,0.0,0.30793914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008159995
1996,доклад_NOUN длиться_VERB несколько_ADVB минута_NOUN сказать_VERB отрубить_INFN убедить_VERB согласный_ADJS несколько_ADVB+минута_NOUN несколько_ADVB+минута_NOUN несколько_ADVB+минута_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.016402807,0.0002215167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.527527e-05,0.0,0.0,0.0,0.0,0.0,0.2516781,0.0,0.0,0.0,0.59034216,0.0,0.0,0.0,0.10154868,0.0,0.0,0.0,0.0,0.0,0.0,0.03974142,0.0,0.0
1997,повернуться_VERB иван_NOUN сразу_ADVB отрубить_INFN иван_NOUN понять_VERB социолог_NOUN тоска_NOUN тоска_NOUN причина_NOUN искать_VERB,1,0.0,0.0,0.0014029129,0.0,0.0,0.0,0.016153539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17295147,0.0,0.07770302,0.04144412,0.0,0.026797224,0.0,0.0,0.0,0.37503433,0.0,0.0,0.00602877,0.09126273,0.0,0.0,0.19122182,0.0,0.0,0.0,0.0,0.0,0.0
1998,сто_NUMR тысяча_NOUN случай_NOUN поймать_GRND отрубить_INFN преступный_ADJF длань_NOUN разоблачить_VERB происки_NOUN узреть_VERB яд_NOUN,1,0.068466485,0.0,0.0,0.0,0.0,0.0,0.18704775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26307267,0.0,0.0,0.016007118,0.0,0.0,0.0,0.0,0.0,0.0,0.3169444,0.0,0.0,0.0,0.0,0.00044857152,0.0,0.0,0.0,0.0,0.0,0.148013,0.0,0.0
1999,самый_ADJF страшный_ADJF сделать_VERB федеральный_ADJF уровень_NOUN лишить_VERB регион_NOUN возможность_NOUN создавать_INFN свой_ADJF партия_NOUN полностью_ADVB отрубить_INFN всякий_ADJF инициатива_NOUN место_NOUN самый_ADJF+страшный_ADJF самый_ADJF+страшный_ADJF самый_ADJF+страшный_ADJF,1,0.00028731322,0.0,0.006762694,0.0,0.00035324504,0.0,0.0,0.00013277469,0.0,0.0,0.0,0.0013200629,0.0,0.00024796248,0.0,0.0,0.0,0.0,0.0,0.107830286,0.016226782,0.0,0.08012833,0.0,0.0,0.0,0.19582164,0.0,0.0,0.0,0.0,0.00042822174,0.0,0.0,0.0,0.00013787748,0.0,0.43046397,0.15985888,0.0
2000,иногородний_ADJF бизнес_NOUN покинуть_VERB город_NOUN оптимизировать_VERB свой_ADJF местный_ADJF затрата_NOUN отрубить_INFN лишний_ADJF проект_NOUN сократить_VERB лишний_ADJF сотрудник_NOUN заменить_VERB московский_ADJF менеджер_NOUN воронежский_ADJF зарплата_NOUN платить_INFN меньший_ADJF квартира_NOUN снимать_INFN,1,0.09909978,0.0,0.0,0.0,0.0,0.0,0.0,0.046927445,0.0,0.0,0.0,6.8613415e-05,0.0,0.0,0.0,0.0,0.0,0.0038420453,0.0,0.09011144,0.0,0.0,0.03087279,0.021231823,0.0,0.0,0.1774491,0.0,0.0031185409,0.0,0.003437585,0.30094647,0.0,0.00033256155,0.07840512,0.0,0.0,0.000444916,0.08658164,0.057130147
2001,власть_NOUN иран_NOUN нарочно_ADVB отрубить_INFN местный_ADJF юзер_NOUN инуть_VERB мент_NOUN нарваться_VERB композитор_NOUN мть_PRTF запрет_NOUN болтать_INFN мобила_NOUN руль_NOUN чернобыл_NOUN глаз_NOUN блогер_NOUN интересный_ADJF место_NOUN лондон_NOUN астронавт_NOUN презент_NOUN день_NOUN весь_ADJF влюбить_PRTF снегапокалипсис_NOUN вашингтон_NOUN билайн_NOUN воровать_VERB идея_NOUN зад_NOUN,1,0.021135172,0.0,1.7108887e-06,0.0,0.0,6.8573536e-05,0.00048201403,0.1090024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002392017,0.0,0.08728193,0.0,4.7087688e-05,0.06291061,0.0,0.0,0.0,0.26356167,0.0,0.00016643135,0.07878446,3.6551485e-06,0.047244944,0.036271647,0.03589826,0.0,0.0,0.043599457,0.21330081,0.0,0.0
2002,решить_VERB поэкспериментировать_INFN повод_NOUN курение_NOUN задать_VERB установка_NOUN весь_ADJF вечер_NOUN просто_PRCL отрубить_INFN вредный_ADJF привычка_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034900486,0.0,0.0,0.0,0.0,0.0,0.0,0.22699983,0.0,0.0,0.054978326,0.0,0.0,0.0,0.4920959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015414699,0.0,0.17561087
2003,просто_PRCL город_NOUN скучно_ADVB весь_ADJF отрубить_INFN слизняк_NOUN гавриил_NOUN,1,0.14442253,0.17538197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806623,0.0,0.0,0.0,0.0,0.0,0.0,0.48476392,0.0,0.0,0.17481326,0.0,0.0,0.0,0.0025521303,0.0,0.0,0.0,0.0,0.0,0.0
2004,час_NOUN свет_NOUN включить_VERB отрубить_INFN интернет_NOUN отрубить_INFN+интернет_NOUN отрубить_INFN+интернет_NOUN отрубить_INFN+интернет_NOUN,1,0.0,0.0,0.070370406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071817837,0.0,0.0,0.24775456,0.0,0.0,0.1632504,0.28560227,0.0,0.00038100578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22545958,0.0
2005,тварь_NOUN мтс_NOUN отрубить_INFN интернет_NOUN поэтому_ADVB времить_PRTS отсутствовать_VERB свой_ADJF днева_NOUN отрубить_INFN+интернет_NOUN отрубить_INFN+интернет_NOUN отрубить_INFN+интернет_NOUN,1,0.0,0.0,0.0,0.0,0.00077089964,0.0053540478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691723,0.0,0.022321941,0.27608514,0.0,0.0,0.009902756,0.0,0.0,0.0,0.18003449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073073685,0.0,0.0,0.40776542,0.0
2006,отрубить_INFN проксить_VERB пока_ADVB искать_VERB наверно_ADVB неделя_NOUN ток_NOUN врубить_VERB,1,0.0,0.0,0.0,0.0,0.00064185314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3814655e-05,0.0,0.0,0.0,0.004196476,0.0,0.0,0.6882715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15940271,0.14741357
2007,вычеркнуть_VERB отрубить_INFN квашнин_NOUN отправить_VERB генерал_NOUN куда-то_ADVB задворки_NOUN армия_NOUN внутренний_ADJF округ_ADVB далёкий_COMP кавказ_NOUN,1,0.0036725765,0.0,0.0,0.0,0.0,0.06647679,0.00050404284,0.0,0.0,0.0,0.0,0.0,0.0,0.003480094,0.0,0.2556645,0.0,0.0063890885,0.0,0.21473798,0.082877055,0.0,0.12423952,0.0,0.0,0.0,0.024459278,0.00036463974,0.0,0.0,0.0,0.0,0.21023433,0.0,0.0,0.0,0.0,0.0,0.0,0.006900135
2008,нормальный_ADJS включить_INFN рута_NOUN просто_PRCL присвоить_INFN пароль_NOUN допустить_VERB нормальный_ADJS никто_NPRO отменять_VERB зато_CONJ маленький_COMP народ_NOUN работать_INFN рутом_NOUN тип_NOUN простой_COMP пароль_NOUN новичок_NOUN стоить_VERB работать_INFN рутом_NOUN умолчание_NOUN отрубить_INFN,1,0.0,0.0,0.0,0.0,0.00066193176,0.0,0.051942974,0.0,0.0,0.00018241229,0.0005059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14592111,0.0,0.0,0.3518432,0.0,0.0,0.0,0.084440045,0.0,0.0,0.0015768523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024595915,0.36267963,0.0
2009,сказать_VERB отрубить_INFN гоголевский_ADJF персонаж_NOUN помнится_CONJ чиновник_NOUN важный_ADJF наружность_NOUN театральный_ADJF разъезд_NOUN книга_NOUN довольно_ADVB написать_PRTS большой_COMP нужно_PRED,1,0.0,0.0,0.09138019,0.0,0.0,0.0011635583,0.04647683,0.0,0.0,0.0,0.0,0.0,0.0,0.022063049,0.0,0.0,0.0,0.2339741,0.0,0.037484653,0.0,0.0,0.13928027,0.0,0.0,0.0,0.3591279,0.069049336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,весь_ADJF говорят_CONJ возиться_VERB власовец_NOUN отрубить_INFN молодая_NOUN шофер_NOUN рассказать_VERB свой_ADJF находка_NOUN леса_NOUN мясной_ADJF бор_NOUN,1,0.0,0.0,0.0,0.0,0.00037769356,0.3523801,0.0,0.0,0.0041092047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18992727,0.0,0.0,0.008684913,0.0,0.0,0.0,0.0,0.0,0.0,0.24111003,0.0,0.0,0.05791273,0.0,0.0,0.11374362,0.02692746,0.0,0.0,0.0,0.004826868,0.0,0.0
2011,отрубить_INFN керк_NOUN деньга_NOUN должный_ADJS выиграть_PRTS сегодня_ADVB,1,0.0,0.0,0.19809762,0.0,0.0,0.0,0.0,0.0,0.0,0.1610391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14738902,0.0,0.0,0.081550784,0.0,0.0,0.0,0.40461564,0.0,0.0,0.0,0.0,0.003323919,0.0,0.0,0.0,0.0,0.0,0.00028516699,0.0036987874,0.0
2012,обозреватель_NOUN вадим_NOUN речкалов_NOUN отрубить_INFN связь_NOUN читатель_NOUN критика_NOUN министерство_NOUN оборона_NOUN номер_NOUN 3_NUMR декабрь_NOUN 2007_NUMR год_NOUN преддверие_NOUN массовый_ADJF облава_NOUN московский_ADJF призывник_NOUN опубликовать_PRTS контактный_ADJF телефон_NOUN обозреватель_NOUN 8_NUMR 903_NUMR 2007_NUMR+год_NOUN 2007_NUMR+год_NOUN 2007_NUMR+год_NOUN,1,0.0,0.0,0.08859418,0.0,0.0,0.0,0.0,3.7726775e-05,0.00060837343,0.0042233844,0.0,0.0,0.0,0.0,0.08392305,0.17654614,0.0,0.0031014336,0.0,0.0006289499,4.5745277e-05,0.0859308,0.14210464,0.115235545,0.0,0.0012745844,0.0518395,0.022653073,0.0,0.0,0.024901345,0.0,0.0019301932,0.048264112,0.0,0.0,0.008148239,0.05853876,0.019646263,0.061823983
2013,диагностика_NOUN самый_ADJF дело_NOUN показывать_VERB защитный_ADJF система_NOUN почему-то_ADVB отрубить_INFN маршевый_ADJF двигатель_NOUN самый_ADJF+дело_NOUN самый_ADJF+дело_NOUN самый_ADJF+дело_NOUN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27335805,0.0,0.0,0.081961796,0.0,0.0,0.0,0.15191479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49276528
2014,свой_ADJF отрубить_INFN мобильный_ADJF интернет_NOUN чёрт_NOUN оно_NPRO эксепсить_PRTS почта_NOUN таскать_VERB кой_ADJF приходить_VERB <NUM_UINT>_NUMR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12317442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21418865,0.0,0.11579484,0.0,0.0,0.18297109,0.0,0.0,0.0,0.0,0.0,0.0076149455,0.13153993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22471622,0.0
2015,как-то_ADVB отец_NOUN тема_NOUN стать_VERB выпытывать_INFN секунда_NOUN думать_GRND отрубить_INFN,1,0.0,0.0,0.008306327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05785305,0.0,0.00019646721,0.1609253,0.0,0.0,0.0,0.6577385,0.0,0.0,0.0013634572,0.11361686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,знать_VERB отрубить_INFN лёха_NOUN вообще_ADVB туго_ADVB соображать_VERB,1,0.0,0.0,0.0026886687,0.0,0.0,0.0,0.23397146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08340593,0.0,0.0,0.3601223,0.0,0.0,0.0,0.0,0.0,0.0,0.3198116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,работник_NOUN сидеть_PRTF помещение_NOUN партнёр_NOUN отрубить_INFN свет_NOUN вода_NOUN затем_ADVB вовсе_ADVB выкинуть_VERB долой_ADVB отрубить_INFN+свет_NOUN отрубить_INFN+свет_NOUN отрубить_INFN+свет_NOUN,1,0.0,0.0,0.0005469808,0.0,0.09074594,0.0,0.057153545,0.14007716,0.0,0.0,0.0,0.0,0.0043516573,0.0,0.0,0.0,0.0,0.0,0.0,0.07571517,0.0,0.00017828564,0.0,0.0,0.0,0.0,0.58623075,0.0,0.0,0.0,0.0,0.0006719091,0.0,0.0,0.0,0.0,0.043445047,0.0,0.0008835152,0.0
2018,отрицание_NOUN объективный_ADJF закон_NOUN мироздание_NOUN крайность_NOUN отрубить_INFN плечо_NOUN ещё_PRCL начало_NOUN,1,0.0,0.0,0.53632694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019241318,0.0,0.0,0.0,0.040389214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21627611,0.00022602337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18754041,0.0,0.0
2019,спросить_VERB жаловаться_VERB слишком_ADVB слово_NOUN произнести_INFN фраза_NOUN интонация_NOUN отрубить_INFN жалоба_NOUN,1,0.0,0.0,0.33432662,0.0,0.0,0.0,0.0017755465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038926871,0.0,0.0,0.008320576,0.0,0.0,0.0,0.53308296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11860159,0.0,0.0
2020,отрубить_INFN винт_NOUN воткнуть_VERB флэшка_NOUN поставить_VERB,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037992,0.0,0.0,0.0,0.37019202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,доступ_NOUN российский_ADJF сайт_NOUN август_NOUN 2008_NUMR год_NOUN грузия_NOUN отрубить_INFN,1,0.160377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026386164,0.0,0.0,0.00013279943,0.0,0.006616868,0.0,0.0,0.0,0.0,0.0,0.0,0.0017747357,0.0,0.37085217,0.0,0.0,0.110607944,0.0,1.7232851e-05,0.0,0.0,0.0,0.049539186,0.11241289,0.0,0.0,0.009901394,0.0,0.17512906,0.0
2022,сказать_VERB силач_NOUN дескать_CONJ смысл_NOUN убиваться_INFN пора_NOUN отдохнуть_INFN всякий_ADJF почтение_NOUN отрубить_INFN весь_ADJF свой_ADJF время_NOUN пришелец_NOUN,1,0.0,0.0,0.16735265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23813923,0.0,0.0,0.0,0.0,0.0,0.0,0.59450823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,просить_VERB срочно_ADVB вступить_INFN член_NOUN клуб_NOUN оплатить_VERB абонентка_NOUN еркца_NOUN зачисляться_VERB течение_NOUN сутки_NOUN <NUM_FLOAT>_NUMR однако_CONJ деньга_NOUN идти_VERB глодать_VERB предчуствие_NOUN отрубить_INFN первое_NOUN число_NOUN,1,0.0,0.0,0.0,0.0,0.0009851967,0.00033203544,0.0,0.0,0.0,0.08365541,0.0,0.0,0.0,0.0,0.0,0.016431443,0.0,0.0,0.0,0.23033386,0.0,0.0,0.033885505,0.0,0.086439714,0.0,0.27078605,9.815685e-06,0.0,0.0,0.006286977,0.0,0.0007070049,0.0,0.0,0.001178159,0.0032998745,0.1870803,0.0033850844,0.0752035
2024,видеть_VERB народ_NOUN подключаться_VERB сделать_VERB замануха_NOUN начать_VERB подрубать_INFN дристый_ADJS количество_NOUN пользователь_NOUN дойти_VERB примерно_ADVB объём_NOUN отрубить_INFN комп_NOUN сказать_VERB покупать_VERB приставка_NOUN,1,0.0,0.0,0.0,0.0,0.01879263,0.0,0.13939111,0.0,0.0,0.011138644,0.0,0.0024746347,0.0,0.0,0.0,0.0,0.0,0.070017405,0.0,0.06948185,0.0,0.0,0.18398063,0.0,0.0,0.0,0.22507903,0.0,0.0,0.0,0.0,0.095102474,0.0,0.0,0.0,0.013293731,0.0,0.0,0.17124784,0.0
2025,весь_ADJF отрубить_INFN катя_NOUN лечь_VERB башмаков_NOUN спина_NOUN надёжно_ADVB подоткнуть_GRND одеяло_NOUN любой_ADJF возможный_ADJF подступ_NOUN свой_ADJF оскорбить_PRTF тело_NOUN,1,0.0,0.0,0.0,0.0,0.008393126,0.0,0.10505074,0.0,0.083777644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15316892,0.0,0.0,0.0010197436,0.0,0.022638083,0.31487745,0.0,0.0,0.083671935,0.21551472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011887542,0.0
2026,искусственный_ADJF интеллект_NOUN линкор_NOUN медленный_ADJF поиск_NOUN сосед_NOUN номер_NOUN телефон_NOUN номер_NOUN сосед_NOUN отрубить_INFN сеть_NOUN быстрый_ADJF точный_ADJF удар_NOUN,1,0.0,0.0,0.0,0.0,0.022544403,0.0,4.5568544e-05,0.0,0.0,0.0,0.0,0.0,0.024616526,0.0,0.00040908103,0.1020173,0.0,0.0,0.0,0.17767122,0.0,0.0,0.12550098,0.0,0.0,0.0,0.095577545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45052284,0.0010944679
