,index,class,sentid,lemmas,pos,concr,abstr
957,962,0,греть#213,"['котел', 'дом', 'здание', 'отапливаться', 'электрический', 'конвектор', 'камин']","['S inan nom', 'В', 'S inan loc', 'PART', ',', 'S inan nom', 'V ipf praes indic', 'PR', 'A - gen pl plen - -', 'S inan gen', ',', 'CONJ', 'CONJ', 'S inan nom', ',', 'ADV', ',', 'V ipf praes indic', '.']",0.23918280543834108,0.22479634443192853
958,963,0,греть#214,"['время', 'следить', 'грелка', 'показаться', 'остывать', 'снять', 'полотенце']","['A - nom pl plen - -', 'A - acc sg plen n -', 'S inan acc', 'V ipf praes indic', ',', 'CONJ', 'S inan nom', 'SPRO', 'V ipf praet indic', 'CONJ', ',', 'CONJ', 'SPRO', 'V pf fut indic', ',', 'CONJ', 'SPRO', 'V ipf praes indic', 'V pf - imper', 'S inan acc', '.']",0.22375971425330857,0.21695937821613456
959,964,0,греть#215,"['заварить', 'стакан', 'кипяток', 'столовый', 'ложка', 'смесь', 'малый', 'огнь', 'минута']","['V pf - inf', 'NUM', 'S inan ins', 'S inan gen', 'NUM', 'A - acc sg plen f -', 'S inan acc', 'S inan gen', 'CONJ', 'V ipf - inf', 'НА', 'A - loc sg plen m -', 'S inan loc', 'NUM', 'S inan gen', '.']",0.24871053009120903,0.224349499284255
960,965,0,греть#216,"['ночь', 'разложить', 'большой', 'костер', 'стать', 'вода', 'огромный', 'чан']","['ЗА', 'S inan acc', 'V pf praet indic', 'SPRO', 'NUM', 'A - gen pl plen - -', 'S inan gen', 'CONJ', 'НА', 'SPRO', 'V pf praet indic', 'V ipf - inf', 'S inan acc', 'В', 'A - loc pl plen - -', 'S inan loc', '.']",0.2952997464425371,0.18459295389239777
961,966,0,греть#217,"['ждать', 'теплый', 'море', 'солнце', 'который', 'сжигать', 'ласково', 'целебный', 'морской', 'воздух', 'великолепный', 'вид', 'мелководье', 'песчаный', 'дно', 'позволять', 'купаться', 'малыш', 'научиться', 'ходить', 'романтический', 'анапский', 'ночь', 'дивный', 'вино', 'кружить', 'голова']","['SPRO', 'V ipf praes indic', ':', 'A - acc sg plen n -', 'S inan nom', ',', 'S inan loc', ',', 'A - nom sg plen n -', 'PART', 'V ipf praes indic', ',', 'CONJ', 'ADV', 'V ipf praes indic', ',', 'A - acc sg plen m inan', 'A - acc sg plen m inan', 'S inan acc', ',', 'A - nom pl plen - -', 'S inan nom', ',', 'S inan nom', 'С', 'A - ins sg plen m -', 'S inan ins', ',', 'A - nom sg plen n -', 'V ipf praes indic', 'V ipf - inf', 'PART', 'S anim dat', ',', 'ADV', 'PARTCP', 'V ipf - inf', ',', 'A - acc pl plen - inan', 'A - acc pl plen - inan', 'S inan acc', 'CONJ', 'A - nom pl plen - -', 'A - nom pl plen - -', 'S inan nom', ',', 'PARTCP', 'S inan acc', '…']",0.27957891411996316,0.17993227065897496
962,967,0,греть#218,"['живой', 'зачарованно', 'смотреть', 'собирать', 'хранить', 'ладонь']","['ДЛЯ', 'S - gen', ',', 'CONJ', 'A - nom pl plen - -', 'A - nom pl plen - -', 'ADV', 'V ipf praet indic', 'V ipf praet indic', 'CONJ', 'V ipf praet indic', ',', 'CONJ', 'В', 'A - loc pl plen - -', 'S inan loc', 'V ipf praet indic', '.']",0.36639656764831513,0.1801189476760024
963,968,0,греть#219,"['сильно', 'греться', 'блок', 'потреблять', 'стабилизатор', 'радиатор', 'вода', 'кипятить']","['ADV', 'V ipf praes indic', ',', 'S inan nom', 'ADV', 'V ipf praes indic', ',', 'S inan nom', 'ADV', 'V ipf praes indic', 'S inan acc', ',', 'CONJ', 'ADV', 'S inan acc', 'V ipf - inf', '.']",0.22287774332261145,0.20357549487467824
964,969,0,греть#220,"['вставать', 'рабочий', 'день', 'идти', 'еда', 'кушать', 'собираться', 'работа']","['PART', ',', 'CONJ', 'CONJ', 'V ipf praes indic', ',', 'CONJ', 'В', 'A - acc sg plen m inan', 'S inan acc', 'V ipf praes indic', 'V ipf - inf', 'S inan acc', 'CONJ', 'V ipf praes indic', ',', 'CONJ', 'ADV', 'ADV', 'V ipf praes indic', 'НА', 'S inan acc', '.']",0.24401564728607278,0.2143604094605528
965,970,0,греть#221,"['легкий', 'теплый', 'ветерок', 'ерошить', 'волос', 'щека']","['A - nom sg plen m -', 'A - nom sg plen m -', 'S inan nom', 'V ipf praes indic', 'S inan acc', 'CONJ', 'V ipf praes indic', 'S inan gen', '.']",0.24013399648334102,0.19770959063828836
966,971,0,греть#222,"['оказаться', 'цвет', 'полоска', 'совпадать', 'цветовой', 'гамма', 'гардероб', 'шарфик', 'отменно', 'шея', 'любой', 'мороз', 'ум', 'счастье']","['CONJ', 'ADV', ',', 'CONJ', 'V pf praet indic', 'CONJ', 'A - nom pl plen - -', 'S inan nom', 'S inan gen', 'ADV', 'V ipf praes indic', 'С', 'A - ins sg plen f -', 'S inan ins', 'A - gen sg plen m -', 'S inan gen', ',', 'CONJ', 'CONJ', 'S inan nom', 'ADV', 'V ipf praes indic', 'A - acc sg plen f -', 'S inan acc', 'В', 'A - acc sg plen m inan', 'S inan acc', 'SPRO', 'V ipf praet indic', 'БЕЗ', 'S inan gen', 'ОТ', 'S inan gen', '!']",0.30892802634708033,0.1969753077752579
967,972,0,греть#223,"['другой', 'тип', 'обогреватель', 'инфракрасный', 'передавать', 'тепловой', 'энергия', 'излучение', 'воздух']","['PR', 'A - gen pl plen - -', 'S inan gen', 'S inan gen', ',', 'A - acc sg plen m inan', 'S inan acc', 'V ipf praes indic', 'A - acc sg plen f -', 'S inan acc', 'S inan ins', ',', 'CONJ', 'PART', 'V ipf praes indic', 'S inan nom', '.']",0.2408328572109361,0.18485878689809188
968,973,0,греть#224,"['камень', 'костер', 'рядом', 'парилка', 'таскать', 'внутрь']","['S inan nom', 'V ipf praet indic', 'В', 'S inan loc', 'ADV', 'С', 'S inan ins', ',', 'CONJ', 'ADV', 'V ipf praet indic', 'SPRO', 'ADV', '.']",0.2891016426196961,0.21210744132846066
969,974,0,греть#225,"['последний', 'случай', 'понятно', 'мощный', 'горячий', 'видеокарта', 'дюймовый', 'модель', 'система', 'явно', 'сильно', 'процессор']","['В', 'A - loc sg plen m -', 'S inan loc', 'ADV', ',', 'CONJ', 'NONLEX', 'NONLEX', 'NONLEX', '—', 'S - nom', 'ADV', 'A - nom sg plen f -', 'CONJ', 'A - nom sg plen f -', 'S inan nom', ',', 'CONJ', 'В', 'NUM', '-', 'A - nom pl plen - -', 'S inan nom', 'S inan acc', 'ADV', 'ADV', 'V ipf praet indic', 'S inan acc', '.']",0.2837028802946674,0.23295244082737365
970,975,0,греть#226,"['погода', 'благоприятствовать', 'ярко', 'светить', 'солнце', 'видимый', 'знак', 'благоволение', 'божий', 'человек']","['CONJ', 'S inan nom', 'V ipf praet indic', '-', 'ADV', 'V ipf praet indic', 'CONJ', 'ADV', 'V ipf praet indic', 'S inan nom', ',', 'CONJ', 'A - nom sg plen m -', 'S inan nom', 'S inan gen', 'A - nom sg plen f -', 'К', 'A - ins sg plen n -', 'S anim dat', '.']",0.27393287133632416,0.22987116844294214
971,976,0,греть#227,"['чугунный', 'ванна', 'выбросить', 'хозяин', 'ненадобность', 'обычно', 'солнышко', 'вода', 'полив', 'огород']","['В', 'A - loc pl plen - -', 'S inan loc', ',', 'PARTCP', 'S anim ins', 'ЗА', 'S inan ins', ',', 'ADV', 'V ipf praes indic', 'НА', 'S inan loc', 'S inan acc', 'ДЛЯ', 'S inan gen', 'В', 'S inan loc', '.']",0.27070804639672064,0.17832382956883952
972,977,0,греть#228,"['солнце', 'оказаться', 'способный', 'по-летнему', 'расщедриться', 'здешний', 'место', 'пробиться', 'неведомый', 'глубина', 'земной', 'тепло']","['S - nom', 'V ipf praet indic', 'SPRO', '-', 'CONJ', 'PART', 'S inan nom', ',', 'PARTCP', 'A - ins sg plen m -', 'ADV', 'V pf - inf', 'PART', 'В', 'A - loc pl plen - -', 'S inan loc', ',', 'CONJ', 'PART', 'PARTCP', 'ИЗ', 'A - gen pl plen - -', 'S inan gen', 'A - acc sg plen n inan', 'S inan acc', '.']",0.23818304663874576,0.21328672244398877
973,978,0,греть#229,"['стекать', 'воск', 'озябнуть', 'рука']","['ADV', ',', 'SPRO', 'A - ins sg plen m -', 'PARTCP', 'S inan ins', 'CONJ', 'ADV', 'V ipf praet indic', 'PARTCP', 'S inan acc', '...']",0.2233070378213745,0.26472220111280564
974,979,0,греть#230,"['давно', 'перестать', 'относиться', 'колготки', 'одежда', 'который', 'ножка']","['SPRO', 'ADV', 'ADV', 'V pf praet indic', 'V ipf - inf', 'К', 'S inan acc', 'CONJ', 'S inan loc', ',', 'A - nom sg plen f -', 'PART', 'V ipf praes indic', 'A - nom pl plen - -', 'S inan nom', '.']",0.28934807943925245,0.20135102180945533
975,980,0,греть#231,"['искусственный', 'шерстяной', 'нить', 'который', 'хорошо', 'колготки', 'акрил', 'быстро', 'скатываться']","['S - nom', 'A - nom sg plen f -', 'A - nom sg plen f -', 'S inan nom', ',', 'A - nom sg plen f -', 'ADV', 'V ipf praes indic', ',', 'CONJ', 'S inan acc', 'С', 'S inan acc', 'ADV', 'V ipf praes indic', '.']",0.2039917696915555,0.21650708989309933
976,981,0,греть#232,"['сильный', 'мороз', 'выбирать', 'колготки', 'добавка', 'хлопок', 'шерсть', 'самый', 'плотный', 'один', 'синтетика']","['ДЛЯ', 'A - gen pl plen - -', 'S inan gen', 'ADV', 'V ipf - inf', 'S inan acc', 'С', 'S inan ins', 'S inan gen', 'CONJ', 'S inan gen', ',', 'CONJ', 'PART', 'A - nom pl plen - -', 'A - nom pl plen - -', 'S inan nom', 'ИЗ', 'A - gen sg plen f -', 'S inan gen', 'PART', 'V ipf praes indic', '.']",0.31036282043604924,0.1995326125453219
977,982,0,греть#233,"['желательно', 'перегревать', 'примерно', 'температура', 'тело']","['ADV', 'PART', 'V ipf - inf', ',', 'CONJ', 'V ipf - inf', 'ADV', 'ДО', 'S inan gen', 'S inan gen', '.']",0.3033926156894824,0.1876922927444145
978,983,0,греть#234,"['учесть', 'коньяк', 'хорошо']","['CONJ', 'V pf - imper', ':', 'S inan nom', 'V ipf praes indic', 'ADV', '.']",0.33562029814074557,0.18338589118698098
979,984,0,греть#235,"['лыжа', 'намазать', 'печка', 'костер', 'смазывать', 'деготь']","['CONJ', 'S inan nom', 'S inan ins', 'V pf - inf', ',', 'SPRO', 'V ipf praes indic', 'У', 'S inan gen', ',', 'S inan gen', 'CONJ', 'S - nonflex', 'CONJ', 'V ipf praes indic', 'S inan ins', '.']",0.33303111732669677,0.19150690817729749
980,985,0,греть#236,"['волна', 'качать', 'устать', 'тело', 'солнышко', 'подставить', 'плечо', 'другой', 'часть', 'легкий', 'ветерок', 'добавлять', 'ощущение', 'неописуемый', 'блаженство']","['S inan nom', 'V ipf praet indic', 'A - nom sg plen n -', 'PARTCP', 'ОТ', 'S - gen', 'S inan nom', ',', 'S inan nom', 'V ipf praet indic', 'PARTCP', 'S inan acc', 'CONJ', 'A - nom pl plen - -', 'PARTCP', 'S inan gen', ',', 'CONJ', 'A - nom sg plen m -', 'S inan nom', 'V ipf praet indic', 'S inan acc', 'A - gen sg plen n -', 'S inan gen', '.']",0.23667562048206292,0.19929108612237553
981,986,0,греть#237,"['вода', 'сосуд', 'кипятильник']","['S inan acc', 'В', 'S inan loc', 'V ipf praes indic', 'PR', 'S inan acc', '.']",0.26743160200613225,0.18682449175219007
982,987,0,греть#238,"['морщина', 'лицо', 'необходимо', 'небольшой', 'количество', 'касторовый', 'масло', 'слегка', 'подогреть', 'рецепт', 'век', 'нанести', 'массажный', 'линия', 'помассировать']","['S inan nom', 'НА', 'S inan loc', ':', 'ADV', 'A - nom sg plen n -', 'S inan nom', 'A - gen sg plen n -', 'S inan gen', ',', 'ADV', 'PARTCP', '(', 'V ipf - inf', 'ADV', 'CONJ', 'CONJ', 'В', 'S inan loc', 'ДЛЯ', 'S inan acc', ')', 'V pf - inf', 'ПО', 'A - dat pl plen - -', 'S inan dat', 'НА', 'S inan acc', 'CONJ', 'ADV', 'V pf - inf', '.']",0.37427973647256574,0.17889748211785392
983,988,0,греть#239,"['город', 'солнце', 'поливать', 'теплый', 'дождь']","['S inan nom', 'S - nom', 'V ipf praes indic', 'S inan nom', ',', 'CONJ', 'V ipf praes indic', 'A - nom sg plen m -', 'S inan nom', '.']",0.22626548982599132,0.22344097187666265
984,989,0,греть#240,"['объект', 'представлять', 'никакой', 'сложность', 'каждый', 'студент', 'жизнь', 'вода']","['A - nom sg plen m -', 'S inan nom', 'PART', 'V ipf praes indic', 'A - gen sg plen f -', 'S inan gen', ',', 'CONJ', 'A - nom sg plen m -', 'S anim nom', 'В', 'A - loc sg plen f -', 'S inan loc', 'PART', 'S inan acc', 'V ipf praet indic', 'S inan acc', '.']",0.314880824523483,0.18820740668194064
985,990,0,греть#241,"['снова', 'сковорода', 'масло', 'разогреться', 'лук', 'мешать', 'минута', 'гриб', 'который', 'давно', 'вода', 'слить', 'другой', 'перец', 'класть', 'курица', 'помидор', 'наливать', 'бульон', 'соус', 'начать', 'закипать', 'оставлять', 'сторона', 'вливать', 'постоянно', 'крахмал', 'знак-кавычки']","['ADV', 'ADV', 'V ipf praes indic', 'S inan acc', 'С', 'S inan ins', ',', 'V pf praet indic', '-', 'S inan nom', 'ADV', ',', 'CONJ', 'ADV', 'V ipf praes indic', ',', 'S inan acc', '-', 'NUM', ',', 'S inan acc', 'ADV', ',', 'С', 'A - loc pl plen - -', 'SPRO', 'ADV', 'ADV', 'S inan acc', 'V pf praet indic', ',', 'V ipf praes indic', ',', 'V ipf praes indic', ',', 'ADV', 'S inan acc', '-', 'A - acc sg plen f -', ',', 'S inan nom', 'V ipf praes indic', ',', 'ADV', 'V ipf praes indic', ',', 'ЧЕРЕЗ', 'S inan acc', '-', 'NUM', 'V ipf praes indic', 'S anim acc', ',', 'ADV', 'V ipf praes indic', ',', 'ADV', 'S inan nom', 'CONJ', 'ADV', 'V ipf praes indic', ',', 'ЧЕРЕЗ', 'S inan acc', '-', 'V ipf praes indic', '""', 'S inan acc', '""', 'С', 'S inan ins', 'CONJ', 'ADV', 'V pf fut indic', 'V ipf - inf', '-', 'V ipf praes indic', 'В', 'S inan acc', 'CONJ', 'V ipf praes indic', ',', 'ADV', 'V ipf praes ger', ',', 'S inan acc', 'С', 'S inan ins', '.']",0.25466697916692754,0.197495067456917
986,991,0,греть#242,"['дама', 'рука', 'муфта', 'восхищаться', 'выстрел', 'затыкать', 'ухо']","['S anim nom', 'V ipf praet indic', 'S inan acc', 'В', 'S inan acc', 'CONJ', 'V ipf praet indic', ',', 'CONJ', 'ПРИ', 'S inan acc', 'V ipf praet indic', 'S inan nom', '.']",0.265079001866682,0.19253201349148064
987,992,0,греть#243,"['разжигать', 'буржуйка', 'жарить', 'картошка', 'кофе', 'знак-кавычки']","['SPRO', 'V ipf praes indic', '«', 'S inan acc', '»', ',', 'V ipf praes indic', 'S inan acc', ',', 'V ipf praes indic', 'S inan nonflex', '.']",0.19321835200221657,0.22060287769685438
988,993,0,греть#244,"['элемент', 'обогревание', 'кровля', 'отдельный', 'участок', 'площадка', 'дом', 'использовать', 'алюминиевый', 'проводниковый', 'кабель', 'который', 'один', 'другой']","['PR', 'S inan gen', 'S inan acc', 'S inan nom', 'CONJ', 'A - gen pl plen - -', 'S inan gen', 'S inan gen', 'S inan acc', 'V ipf praes indic', 'A - nom pl plen - -', 'A - nom pl plen - -', 'S inan nom', ',', 'A - nom pl plen - -', 'V ipf praes indic', 'A - nom sg plen f -', 'A - acc sg plen f -', '.']",0.30431635103263627,0.1874592456132682
989,994,0,греть#245,"['увлажнитель', 'использоваться', 'особенный', 'полупроводниковый', 'нагреватель', 'высокий', 'температура', 'вода']","['В', 'S inan loc', 'V ipf praes indic', 'A - nom sg plen m -', 'A - nom sg plen m -', 'S inan acc', '-', 'CONJ', 'A comp - - plen - -', 'S inan nom', 'S inan gen', ',', 'CONJ', 'SPRO', 'ADV', 'V ipf praes indic', '.']",0.31248739484217647,0.2232940311658132
